date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,safari-version,safari-aspect-ratio,safari-css-flexbox,safari-css-grid,safari-css-transforms,safari-position-sticky
2021-03-05,90.0.4430.11 dev,0.9748427672955975,0.9064991013849244,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.97284162378502,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.26048218029350106,0.8603897310672811,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-06,90.0.4430.11 dev,0.9748427672955975,0.9064991013849244,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.97284162378502,0.965139982123807,0.9123454553228657,0.7186900501219528,0.8643410852713179,121 preview,0.2667714884696017,0.8603897310672811,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-07,90.0.4430.11 dev,0.9748427672955975,0.9064991013849244,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.97284162378502,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.2667714884696017,0.8603897310672811,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-09,90.0.4430.19 dev,0.9748427672955975,0.9064991013849244,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.97284162378502,0.965139982123807,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.2667714884696017,0.8603897310672811,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-10,90.0.4430.19 dev,0.9748427672955975,0.9064991013849244,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.97284162378502,0.965139982123807,0.9123454553228657,0.7186900501219528,0.8643410852713179,121 preview,0.2667714884696017,0.8603897310672811,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-11,90.0.4430.19 dev,0.9748427672955975,0.9084020509567607,0.9315075014846314,0.7327911319984555,0.8837209302325582,88.0a1,0.97284162378502,0.9689458812674797,0.9134541027729766,0.7186900501219528,0.8643410852713179,121 preview,0.26048218029350106,0.8622926806391175,0.9103604993277428,0.6646143461433484,0.7596899224806203
2021-03-12,91.0.4442.4 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7327911319984555,0.9767441860465116,88.0a1,0.97284162378502,0.9689458812674797,0.9134541027729766,0.7186900501219528,0.8643410852713179,122 preview,0.25471698113207547,0.8709626866086879,0.9111365525428204,0.6650282231138898,0.7596899224806203
2021-03-13,91.0.4442.4 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9689458812674797,0.9134541027729766,0.7188076280173086,0.8643410852713179,122 preview,0.25471698113207547,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-15,91.0.4442.4 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9689458812674797,0.9134541027729766,0.7188076280173086,0.8643410852713179,122 preview,0.25471698113207547,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-16,91.0.4442.4 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9689458812674797,0.9134541027729766,0.7188076280173086,0.8643410852713179,122 preview,0.2610062893081761,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-17,91.0.4442.4 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9689458812674797,0.9134541027729766,0.7188076280173086,0.8643410852713179,122 preview,0.2610062893081761,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-18,91.0.4442.4 dev,0.9748427672955975,0.9103050005285971,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9698973560533979,0.9134541027729766,0.7188076280173086,0.8643410852713179,122 preview,0.2610062893081761,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-19,91.0.4449.6 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9737032551970706,0.9134541027729766,0.7188076280173086,0.8643410852713179,122 preview,0.25471698113207547,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-20,91.0.4449.6 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9737032551970706,0.9134541027729766,0.7188076280173086,0.8643410852713179,122 preview,0.2610062893081761,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-21,91.0.4449.6 dev,0.9748427672955975,0.9093535257426789,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9737032551970706,0.9123454553228657,0.7188076280173086,0.8643410852713179,122 preview,0.2610062893081761,0.8709626866086879,0.9111365525428204,0.664910645218534,0.7596899224806203
2021-03-22,91.0.4449.6 dev,0.9748427672955975,0.9112564753145153,0.9326161489347422,0.7326735541030999,0.9767441860465116,88.0a1,0.97284162378502,0.9718003056252342,0.9123454553228657,0.7188076280173086,0.8643410852713179,122 preview,0.2610062893081761,0.8728656361805243,0.9111365525428204,0.664910645218534,0.7596899224806203
